Job Title,Company Name,Study Level,Experience Level,Contract Type,Region,Skills,Posting Date,Job Link,Disponibilité,Langues,Salary,Mobility
Project Manager,"Ford, Olson and Manning",Bac+3,Plus que 10 ans,Alternance,Gafsa,"Project Management, Java, Machine Learning, SQL",2025-12-28,https://fakejobsite.com/job/862,Immediate,"Arabic, French, English",1461,Hybrid
Software Engineer,Henry Ltd,Bac+3,Expérience entre 2 ans et 5 ans,CDI,Siliana,"SQL, Communication",2026-08-04,https://fakejobsite.com/job/863,Immediate,"French, Arabic",1368,Remote
Software Engineer,Hart Inc,Bac+3,"Etudiant, jeune diplômé",SIVP,Siliana,"Data Analysis, Communication, Python, Project Management",2026-09-21,https://fakejobsite.com/job/864,In 3 months,"French, English",878,On-site
Software Engineer,"Santos, Hernandez and Jefferson",Bac+3,Expérience entre 2 ans et 5 ans,Statutaire,Bizerte,"Machine Learning, Project Management, SQL, Communication",2025-01-08,https://fakejobsite.com/job/865,In 3 months,French,1871,On-site
Software Engineer,"Steele, Sanford and Shannon",Bac+3,"Etudiant, jeune diplômé - Débutant < 2 ans",SIVP,Nabeul,"Project Management, Data Analysis",2024-01-14,https://fakejobsite.com/job/866,In 3 months,English,963,Hybrid
Nurse,"Dunn, Brown and Lawrence",Bac+2,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Unspecified,DAKAR,"Leadership, Communication, Data Analysis",2026-01-19,https://fakejobsite.com/job/867,Immediate,Arabic,1165,Remote
Teacher,Castillo-Carter,Bac+2,Expérience entre 2 ans et 5 ans et plus,Fonction publique,Gafsa,"Data Analysis, SQL, Communication, Machine Learning",2025-06-21,https://fakejobsite.com/job/868,In 3 months,English,1093,Remote
Data Scientist,"Tapia, Huynh and Jones",Qualification avant bac,"Etudiant, jeune diplômé - Débutant < 2 ans",CDD,Gafsa,"Machine Learning, Python, Project Management",2024-11-04,https://fakejobsite.com/job/869,In 3 months,French,1060,Remote
Accountant,Sullivan-Cook,Autres,Débutant < 2 ans et plus,Unspecified,Sidi Bouzid,"Machine Learning, Communication, Leadership",2026-09-11,https://fakejobsite.com/job/870,Immediate,"Arabic, French, English",978,On-site
Nurse,Stevens-Anderson,Bac+3,Débutant < 2 ans et plus,SIVP,Gabes,"Communication, Leadership, Python",2026-09-04,https://fakejobsite.com/job/871,In 1 month,"Arabic, French",1380,Remote
Nurse,Vazquez Inc,Bac+3,Expérience > 10 ans,SIVP,Ariana,"Communication, Java, Leadership",2025-12-15,https://fakejobsite.com/job/872,In 1 month,"English, Arabic",495,Hybrid
Data Scientist,Myers-Hall,Bac+4,"Etudiant, jeune diplômé et plus",Stage,Ben Arous,"SQL, Leadership, Data Analysis, Communication",2025-03-14,https://fakejobsite.com/job/873,In 3 months,"Arabic, French",1522,On-site
Data Scientist,"Owens, Green and Reyes",Bac+3,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Fonction publique,Gafsa,"Machine Learning, Project Management, Python, SQL",2026-01-30,https://fakejobsite.com/job/874,In 1 month,"French, Arabic",959,On-site
Accountant,"Brown, Rangel and Russell",Bac,Débutant < 2 ans,CDI,Nabeul,"Java, Project Management",2026-06-25,https://fakejobsite.com/job/875,In 1 month,French,1009,Remote
Accountant,"Alvarez, Strong and Payne",Bac+2,Débutant < 2 ans,CDD,Nabeul,"Java, SQL, Communication",2024-04-23,https://fakejobsite.com/job/876,In 1 month,"Arabic, English, French",951,Hybrid
Data Scientist,"Cruz, Torres and Tran",Bac+5,Entre 1 et 2 ans,Saisonnier,Tozeur,"Machine Learning, Project Management, Python, Java, Leadership",2025-05-09,https://fakejobsite.com/job/877,In 1 month,"English, Arabic, French",1844,On-site
Software Engineer,"Hernandez, Garrison and Lee",Bac+4,Entre 2 et 5 ans,Alternance,Sousse,"Communication, Project Management, Machine Learning",2025-08-10,https://fakejobsite.com/job/878,In 3 months,"Arabic, English, French",1264,On-site
Nurse,"Hodges, Schmidt and Reynolds",Bac,"Etudiant, jeune diplômé - Débutant < 2 ans",Stage-PFE,Sousse,"Data Analysis, Leadership, Communication, Java, Python",2026-04-10,https://fakejobsite.com/job/879,In 1 month,"Arabic, French",937,Remote
Project Manager,Dunlap Group,Bac+3,Débutant < 2 ans,Indépendant-Freelance,Gafsa,"Communication, Leadership, Java, Data Analysis, Python",2026-08-29,https://fakejobsite.com/job/880,In 1 month,"French, English",614,Remote
Accountant,Day LLC,Bac+3,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,SIVP,Sidi Bouzid,"Leadership, Data Analysis",2025-01-04,https://fakejobsite.com/job/881,Immediate,English,1114,Hybrid
Accountant,Weber-Faulkner,Bac+5,Plus que 10 ans,Fonction publique,Sfax,"Data Analysis, Machine Learning, Java",2026-03-23,https://fakejobsite.com/job/882,In 3 months,"English, French",793,Remote
Data Scientist,Hall Ltd,Bac,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Stage-PFE,Le Kef,"Java, Leadership, Machine Learning, Project Management, Communication",2024-03-06,https://fakejobsite.com/job/883,Immediate,English,990,Hybrid
Teacher,"Hicks, Smith and Diaz",Bac+1,"Etudiant, jeune diplômé et plus",Unspecified,Sidi Bouzid,"SQL, Project Management, Leadership, Python, Machine Learning",2026-06-04,https://fakejobsite.com/job/884,Immediate,"English, French",1026,On-site
Project Manager,Brown-Clark,Bac+5,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Indépendant-Freelance,Nabeul,"Communication, Python, Data Analysis",2025-01-01,https://fakejobsite.com/job/885,In 3 months,"French, English, Arabic",1205,Hybrid
Project Manager,Mckee Ltd,Bac+2,Entre 2 et 5 ans,Indépendant-Freelance,Ben Arous,"Python, Communication, Leadership",2026-04-29,https://fakejobsite.com/job/886,In 1 month,Arabic,1110,Hybrid
Accountant,Yang Ltd,Bac+4,Expérience entre 2 ans et 5 ans et plus,Saisonnier,Tataouine,"Project Management, Communication, Data Analysis",2024-04-27,https://fakejobsite.com/job/887,Immediate,"Arabic, French, English",1030,Hybrid
Software Engineer,Gutierrez-Salas,Bac+3,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Saisonnier,Ben Arous,"Data Analysis, Python, Project Management, Machine Learning",2024-05-27,https://fakejobsite.com/job/888,In 3 months,French,1119,On-site
Teacher,Wallace Inc,Bac+1,Expérience entre 5 ans et 10 ans,Unspecified,Nabeul,"Data Analysis, Python, SQL, Leadership",2025-06-20,https://fakejobsite.com/job/889,In 1 month,English,740,Remote
Project Manager,Thompson LLC,Bac+3,Expérience entre 2 ans et 5 ans et plus,Saisonnier,Gafsa,"Leadership, Communication, Machine Learning, SQL",2025-12-09,https://fakejobsite.com/job/890,In 3 months,"French, English, Arabic",853,On-site
Accountant,Smith Inc,Bac+5,Moins d'un an,Temps partiel,Sousse,"SQL, Communication, Java, Data Analysis",2024-09-25,https://fakejobsite.com/job/891,Immediate,"French, Arabic",1638,Remote
Project Manager,Anderson-Johnson,Qualification avant bac,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Intérim,Monastir,"Communication, SQL, Java, Leadership, Project Management",2025-03-04,https://fakejobsite.com/job/892,In 1 month,"Arabic, French, English",1301,Hybrid
Marketing Manager,"Parker, Murphy and Kim",Bac+5,Entre 5 et 10 ans,Intérim,Sousse,"Project Management, Java",2025-08-28,https://fakejobsite.com/job/893,In 1 month,"French, English",832,Hybrid
Teacher,Navarro-Harris,Bac+3,Entre 2 et 5 ans,Indépendant-Freelance,Kairouan,"Project Management, Communication, Python",2025-05-01,https://fakejobsite.com/job/894,In 3 months,"Arabic, French",985,Hybrid
Teacher,Cunningham PLC,Bac+5,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Saisonnier,Siliana,"Java, Data Analysis, Communication",2025-03-07,https://fakejobsite.com/job/895,In 1 month,"English, French, Arabic",1778,Hybrid
Marketing Manager,Copeland Ltd,Bac+2,Débutant < 2 ans,Stage,Bizerte,"SQL, Communication",2026-03-02,https://fakejobsite.com/job/896,Immediate,"English, French",773,Hybrid
Nurse,Campos-Pham,Bac+3,Entre 2 et 5 ans,SIVP,TRIPOLI,"Python, Machine Learning, Leadership, Communication",2026-09-10,https://fakejobsite.com/job/897,Immediate,"English, French",1179,Remote
Marketing Manager,"Dunn, Anderson and Miller",Formations professionnelles,Expérience entre 5 ans et 10 ans,Stage-PFE,Zaghouan,"Python, Communication",2024-11-18,https://fakejobsite.com/job/898,Immediate,Arabic,2190,Remote
Data Scientist,Rios-Palmer,Bac,Entre 2 et 5 ans,Stage-PFE,Tozeur,"SQL, Project Management",2024-09-05,https://fakejobsite.com/job/899,In 3 months,"Arabic, English, French",1060,Hybrid
Data Scientist,"Russell, Reese and Wilson",Bac+1,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Intérim,TRIPOLI,"Java, Machine Learning, Data Analysis, Project Management, Leadership",2026-03-24,https://fakejobsite.com/job/900,In 1 month,"English, French",973,On-site
Accountant,Bennett-Booth,Bac+3,"Etudiant, jeune diplômé & Débutant < 2 ans",Indépendant-Freelance,Ariana,"Python, Data Analysis, Project Management",2024-03-08,https://fakejobsite.com/job/901,In 1 month,"Arabic, English, French",1166,On-site
Teacher,Reyes-Crawford,Bac,Entre 5 et 10 ans,Unspecified,Sidi Bouzid,"Machine Learning, Leadership",2025-04-25,https://fakejobsite.com/job/902,In 1 month,"French, English, Arabic",1641,Hybrid
Nurse,Olson Ltd,Bac+2,"Etudiant, jeune diplômé et plus",Fonction publique,Gabes,"SQL, Leadership, Python",2026-01-01,https://fakejobsite.com/job/903,Immediate,Arabic,1211,Remote
Nurse,"Taylor, Bell and Davis",Bac+4,"Etudiant, jeune diplômé",CDI,Gafsa,"Machine Learning, Python",2025-04-12,https://fakejobsite.com/job/904,In 1 month,"French, English, Arabic",1215,On-site
Project Manager,Jones-Mcgee,Bac+3,Entre 2 et 5 ans,CDI,Gafsa,"Leadership, Java",2024-08-19,https://fakejobsite.com/job/905,Immediate,"Arabic, French",1065,On-site
Project Manager,Cox-Patterson,Formations professionnelles,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Intérim,Monastir,"Machine Learning, SQL, Leadership",2024-05-16,https://fakejobsite.com/job/906,In 1 month,"English, French",1234,On-site
Marketing Manager,"Skinner, Owens and Richardson",Bac+5,"Etudiant, jeune diplômé & Débutant < 2 ans",Fonction publique,Abidjan,"Communication, Leadership, Project Management",2024-04-20,https://fakejobsite.com/job/907,Immediate,"French, Arabic",1644,Hybrid
Nurse,"Green, Phelps and Walter",Bac+3,Expérience > 10 ans,Temps partiel,Siliana,"Data Analysis, Python, Machine Learning, Project Management",2025-11-02,https://fakejobsite.com/job/908,In 1 month,"Arabic, French, English",1372,On-site
Marketing Manager,Rush Ltd,Bac+3,Expérience > 10 ans,Temps partiel,TRIPOLI,"Leadership, Data Analysis, Java",2024-06-03,https://fakejobsite.com/job/909,In 3 months,French,2098,On-site
Marketing Manager,Taylor-Perry,Bac+3,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Intérim,TRIPOLI,"Python, Communication",2024-02-25,https://fakejobsite.com/job/910,In 3 months,Arabic,1168,On-site
Project Manager,Weber-Ward,Bac+4,Entre 2 et 5 ans,CDI,Gafsa,"Java, SQL",2024-06-27,https://fakejobsite.com/job/911,Immediate,"Arabic, French",1216,On-site
Teacher,Weeks Inc,Bac+3,Expérience > 10 ans,Fonction publique,Siliana,"Data Analysis, Python, Machine Learning, SQL, Communication",2024-04-01,https://fakejobsite.com/job/912,Immediate,"English, French, Arabic",1450,Remote
Marketing Manager,Stewart-Moore,Bac+4,Entre 2 et 5 ans,Saisonnier,Sidi Bouzid,"Project Management, Leadership, Data Analysis, Communication",2025-03-16,https://fakejobsite.com/job/913,In 1 month,"Arabic, French",1100,Hybrid
Software Engineer,Powell-George,Bac+3,Plus que 10 ans,Indépendant-Freelance,Gabes,"Python, Leadership, Java, SQL, Data Analysis",2024-11-14,https://fakejobsite.com/job/914,In 1 month,"English, Arabic, French",926,Hybrid
Teacher,Hill and Sons,Bac+3,"Etudiant, jeune diplômé",Unspecified,Tunis,"Communication, Project Management, Leadership, Python",2025-03-19,https://fakejobsite.com/job/915,In 3 months,"English, Arabic, French",1096,Remote
Nurse,Greene LLC,Bac+3,Expérience > 10 ans,Stage-PFE,Tunis,"Python, Leadership",2024-11-10,https://fakejobsite.com/job/916,In 1 month,"French, English",2364,Remote
Nurse,"Phelps, Conley and Hernandez",Bac+3,"Etudiant, jeune diplômé",Stage,International,"Data Analysis, Leadership, SQL",2025-10-19,https://fakejobsite.com/job/917,Immediate,"English, Arabic",1112,Hybrid
Marketing Manager,Daniel PLC,Autres,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,CDD,Gafsa,"Machine Learning, Communication, Python, Data Analysis, Leadership",2026-03-06,https://fakejobsite.com/job/918,Immediate,"Arabic, French",775,On-site
Teacher,"Cox, Wallace and Pope",Bac+5,"Etudiant, jeune diplômé & Débutant < 2 ans",Indépendant-Freelance,Siliana,"Java, Project Management, SQL",2026-07-19,https://fakejobsite.com/job/919,Immediate,Arabic,2137,On-site
Project Manager,"Baker, Nash and Williams",Bac+2,Expérience entre 5 ans et 10 ans,Saisonnier,Ben Arous,"Machine Learning, SQL, Project Management, Communication, Leadership",2025-07-08,https://fakejobsite.com/job/920,Immediate,"Arabic, English",1228,Hybrid
Project Manager,Cooley Ltd,Qualification avant bac,Plus que 10 ans,Statutaire,Abidjan,"Java, Leadership, Communication",2024-05-20,https://fakejobsite.com/job/921,Immediate,"English, French",1373,On-site
Data Scientist,Fox-Baker,Bac+3,"Etudiant, jeune diplômé & Débutant < 2 ans",CDI,Gafsa,"Data Analysis, Python",2024-07-08,https://fakejobsite.com/job/922,In 3 months,"English, Arabic, French",803,Remote
Nurse,"Jacobs, Wolfe and Lawson",Formations professionnelles,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Saisonnier,Tataouine,"Leadership, SQL, Machine Learning, Project Management, Java",2025-06-13,https://fakejobsite.com/job/923,In 3 months,"Arabic, French, English",1092,On-site
Accountant,Scott Inc,Bac+5,Expérience entre 5 ans et 10 ans,Statutaire,Gafsa,"Communication, Machine Learning, Python, Java, Project Management",2024-01-25,https://fakejobsite.com/job/924,Immediate,English,2022,On-site
Data Scientist,"Kelley, Spencer and Williams",Bac+3,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Intérim,Ben Arous,"Java, Project Management, SQL, Python, Machine Learning",2025-03-02,https://fakejobsite.com/job/925,In 1 month,"Arabic, English",1037,On-site
Project Manager,"Perkins, Cooper and Hill",Bac,"Etudiant, jeune diplômé et plus",Fonction publique,Ben Arous,"Communication, Python, Leadership, Machine Learning",2024-05-13,https://fakejobsite.com/job/926,Immediate,Arabic,1206,Hybrid
Teacher,"Stanley, Wolf and Williams",Bac+3,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Stage-PFE,International,"Communication, Machine Learning, SQL",2024-06-19,https://fakejobsite.com/job/927,In 3 months,"French, Arabic",1227,Remote
Project Manager,"Cummings, Moreno and Riley",Bac+3,"Etudiant, jeune diplômé - Débutant < 2 ans",SIVP,Gafsa,"SQL, Communication",2026-03-01,https://fakejobsite.com/job/928,Immediate,"Arabic, English",986,On-site
Teacher,Carney PLC,Bac+4,Plus que 10 ans,Intérim,Ariana,"Leadership, Data Analysis, Communication",2026-06-07,https://fakejobsite.com/job/929,In 3 months,"French, English",974,Hybrid
Data Scientist,"Garcia, Thompson and Chapman",Bac+3,"Etudiant, jeune diplômé - Débutant < 2 ans",Indépendant-Freelance,Bizerte,"Data Analysis, SQL, Machine Learning, Communication, Python",2025-02-23,https://fakejobsite.com/job/930,In 3 months,"Arabic, French, English",816,On-site
Nurse,"Frederick, Burns and Reynolds",Bac+2,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Intérim,Siliana,"Data Analysis, Machine Learning",2026-04-25,https://fakejobsite.com/job/931,Immediate,English,1176,Remote
Project Manager,Levine LLC,Bac+5,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Indépendant-Freelance,Le Kef,"Leadership, SQL, Java, Python, Project Management",2025-01-02,https://fakejobsite.com/job/932,Immediate,"Arabic, English",1022,On-site
Marketing Manager,Moon-Day,Autres,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,SIVP,Tataouine,"Project Management, Data Analysis, SQL, Python",2025-05-08,https://fakejobsite.com/job/933,In 1 month,English,990,Remote
Teacher,Hamilton-Gill,Bac+3,"Etudiant, jeune diplômé - Débutant < 2 ans",Alternance,Sfax,"SQL, Project Management, Java",2025-10-27,https://fakejobsite.com/job/934,In 3 months,"English, Arabic, French",1372,On-site
Nurse,Mckenzie-Trevino,Bac+2,Moins d'un an,Statutaire,Sidi Bouzid,"Leadership, Project Management",2025-11-30,https://fakejobsite.com/job/935,In 1 month,French,1152,Remote
Accountant,Kent Inc,Bac+3,"Etudiant, jeune diplômé et plus",Stage-PFE,Abidjan,"Java, SQL, Project Management, Communication, Data Analysis",2025-04-09,https://fakejobsite.com/job/936,Immediate,French,1011,On-site
Teacher,Jackson LLC,Bac,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Stage,Siliana,"Leadership, Communication",2024-12-10,https://fakejobsite.com/job/937,In 3 months,"English, Arabic",1393,Remote
Data Scientist,"Holmes, Shaw and Cortez",Formations professionnelles,"Etudiant, jeune diplômé",Stage,Ariana,"Java, Project Management",2024-01-12,https://fakejobsite.com/job/938,In 1 month,Arabic,998,On-site
Accountant,Martinez Inc,Bac+2,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Statutaire,Gafsa,"Python, Machine Learning, SQL, Leadership, Communication",2024-11-01,https://fakejobsite.com/job/939,In 1 month,"English, Arabic, French",766,On-site
Accountant,"Pena, Black and Rogers",Bac+4,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,CDD,Abidjan,"Project Management, Communication, SQL, Leadership",2025-01-03,https://fakejobsite.com/job/940,In 1 month,"Arabic, French",1131,Hybrid
Software Engineer,"Owens, Griffith and Shannon",Bac+3,Expérience entre 5 ans et 10 ans,Saisonnier,Gafsa,"Communication, SQL, Python, Java",2025-12-12,https://fakejobsite.com/job/941,Immediate,French,2057,Hybrid
Project Manager,"Young, Holloway and Foster",Bac+3,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Alternance,Abidjan,"Communication, Machine Learning, SQL, Leadership, Project Management",2025-09-13,https://fakejobsite.com/job/942,Immediate,"English, French",1024,Remote
