Job Title,Company Name,Study Level,Experience Level,Contract Type,Region,Skills,Posting Date,Job Link,Disponibilité,Langues,Salary,Mobility
Software Engineer,"Anderson, Cunningham and Dunn",Bac+3,Expérience entre 2 ans et 5 ans,Stage,Sousse,"Leadership, Data Analysis, Java",2026-02-27,https://fakejobsite.com/job/909,In 3 months,French,1338,Remote
Project Manager,Reed-Villarreal,Formations professionnelles,Aucune expérience,Fonction publique,Tozeur,"Python, Communication",2024-08-06,https://fakejobsite.com/job/910,In 1 month,Arabic,462,Remote
Software Engineer,"Anderson, Cunningham and Dunn",Bac+2,Plus que 10 ans,Stage,DAKAR,"Java, SQL",2026-07-06,https://fakejobsite.com/job/911,In 3 months,"Arabic, French",1343,On-site
Accountant,Howard-Moss,Expert Recherche,Expérience > 10 ans,Indépendant-Freelance,Tozeur,"Data Analysis, Python, Machine Learning, SQL, Communication",2024-06-27,https://fakejobsite.com/job/912,Immediate,"English, French, Arabic",2466,Remote
Software Engineer,"Anderson, Cunningham and Dunn",Bac+4,"Etudiant, jeune diplômé & Débutant < 2 ans",Indépendant-Freelance,Sfax,"Project Management, Leadership, Data Analysis, Communication",2024-11-16,https://fakejobsite.com/job/913,In 3 months,"Arabic, French",997,On-site
Nurse,"Thompson, Wheeler and Dunn",Secondaire,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Intérim,TRIPOLI,"Python, Leadership, Java, SQL, Data Analysis",2025-12-10,https://fakejobsite.com/job/914,Immediate,"English, Arabic, French",1574,Remote
Marketing Manager,Jackson-Richards,Doctorat,"Etudiant, jeune diplômé et plus",Stage,Monastir,"Communication, Project Management, Leadership, Python",2025-04-21,https://fakejobsite.com/job/915,In 1 month,"English, Arabic, French",1570,Remote
Software Engineer,Goodwin Group,Bac+3,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Temps partiel,Sfax,"Python, Leadership",2026-05-02,https://fakejobsite.com/job/916,Immediate,"French, English",925,Remote
Project Manager,Goodwin Group,Bac+3,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Stage,Sfax,"Data Analysis, Leadership, SQL",2026-03-30,https://fakejobsite.com/job/917,In 1 month,"English, Arabic",1445,Remote
Marketing Manager,"Thompson, Wheeler and Dunn",Expert Recherche,Expérience entre 2 ans et 5 ans,Unspecified,Siliana,"Machine Learning, Communication, Python, Data Analysis, Leadership",2026-06-15,https://fakejobsite.com/job/918,In 1 month,"Arabic, French",2015,On-site
Data Scientist,"Palmer, Howard and Cook",Expert Recherche,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Unspecified,Le Kef,"Java, Project Management, SQL",2026-06-11,https://fakejobsite.com/job/919,Immediate,Arabic,1678,Hybrid
Teacher,Nichols and Sons,Bac+1,Expérience entre 2 ans et 5 ans et plus,Statutaire,Le Kef,"Machine Learning, SQL, Project Management, Communication, Leadership",2024-04-23,https://fakejobsite.com/job/920,Immediate,"Arabic, English",993,Remote
Software Engineer,Howard-Moss,Bac+1,Expérience > 10 ans,Intérim,Gafsa,"Java, Leadership, Communication",2026-03-13,https://fakejobsite.com/job/921,In 1 month,"English, French",1818,On-site
Project Manager,Watson LLC,Bac+2,Débutant < 2 ans et plus,SIVP,Ariana,"Data Analysis, Python",2025-04-26,https://fakejobsite.com/job/922,In 3 months,"English, Arabic, French",1034,On-site
Marketing Manager,"Palmer, Howard and Cook",et plus,Débutant < 2 ans et plus,SIVP,Tozeur,"Leadership, SQL, Machine Learning, Project Management, Java",2025-07-22,https://fakejobsite.com/job/923,Immediate,"Arabic, French, English",1238,Remote
Project Manager,"Giles, Nelson and Davis",et plus,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Statutaire,Médenine,"Communication, Machine Learning, Python, Java, Project Management",2026-07-03,https://fakejobsite.com/job/924,In 1 month,English,623,Hybrid
Data Scientist,Murphy-Jordan,Bac+2,Aucune expérience,Saisonnier,Tunis,"Java, Project Management, SQL, Python, Machine Learning",2026-06-05,https://fakejobsite.com/job/925,In 1 month,"Arabic, English",951,Remote
Nurse,Reed-Villarreal,Bac,"Etudiant, jeune diplômé - Débutant < 2 ans",SIVP,Médenine,"Communication, Python, Leadership, Machine Learning",2025-07-21,https://fakejobsite.com/job/926,In 3 months,Arabic,1607,On-site
Project Manager,Walker-Thomas,Bac+2,Expérience entre 2 ans et 5 ans,Unspecified,Tataouine,"Communication, Machine Learning, SQL",2024-10-04,https://fakejobsite.com/job/927,Immediate,"French, Arabic",1089,Hybrid
Marketing Manager,"Anderson, Cunningham and Dunn",Bac+5,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Statutaire,Tozeur,"SQL, Communication",2025-03-15,https://fakejobsite.com/job/928,In 1 month,"Arabic, English",1233,On-site
Project Manager,Durham LLC,Expert Recherche,Expérience > 10 ans,CDD,Gabes,"Leadership, Data Analysis, Communication",2024-04-19,https://fakejobsite.com/job/929,In 3 months,"French, English",2074,Remote
Project Manager,Copeland-Brown,Formations professionnelles,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Temps partiel,Ariana,"Data Analysis, SQL, Machine Learning, Communication, Python",2024-07-25,https://fakejobsite.com/job/930,In 1 month,"Arabic, French, English",796,Hybrid
Project Manager,Watson LLC,et plus,Entre 5 et 10 ans,Stage,International,"Data Analysis, Machine Learning",2025-04-15,https://fakejobsite.com/job/931,Immediate,English,547,On-site
Accountant,"Thompson, Wheeler and Dunn",Secondaire,Entre 1 et 2 ans,Temps partiel,Abidjan,"Leadership, SQL, Java, Python, Project Management",2025-02-01,https://fakejobsite.com/job/932,In 3 months,"Arabic, English",1042,On-site
Accountant,Jackson-Richards,Bac+5,"Etudiant, jeune diplômé & Débutant < 2 ans",Statutaire,Kairouan,"Project Management, Data Analysis, SQL, Python",2024-10-20,https://fakejobsite.com/job/933,In 1 month,English,1474,On-site
Nurse,Jackson-Richards,Bac+4,Aucune expérience,Alternance,Siliana,"SQL, Project Management, Java",2024-09-29,https://fakejobsite.com/job/934,In 3 months,"English, Arabic, French",956,Remote
Software Engineer,Carroll-Davis,Bac+3,Expérience > 10 ans,Stage,Tunis,"Leadership, Project Management",2024-05-01,https://fakejobsite.com/job/935,Immediate,French,2106,Hybrid
Project Manager,Carroll-Davis,Bac+2,Entre 2 et 5 ans,CDD,Médenine,"Java, SQL, Project Management, Communication, Data Analysis",2026-01-28,https://fakejobsite.com/job/936,In 3 months,French,1110,Remote
Data Scientist,Mccoy Ltd,Formations professionnelles,"Etudiant, jeune diplômé - Débutant < 2 ans",CDD,Tunis,"Leadership, Communication",2025-02-05,https://fakejobsite.com/job/937,Immediate,"English, Arabic",1626,Remote
Software Engineer,Mccoy Ltd,Bac+3,"Etudiant, jeune diplômé",Temps partiel,International,"Java, Project Management",2024-04-21,https://fakejobsite.com/job/938,In 1 month,Arabic,1157,Remote
Data Scientist,Copeland-Brown,Doctorat,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,CDI,Tozeur,"Python, Machine Learning, SQL, Leadership, Communication",2024-06-06,https://fakejobsite.com/job/939,Immediate,"English, Arabic, French",1339,Hybrid
Software Engineer,Murphy-Jordan,Bac,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Stage,Monastir,"Project Management, Communication, SQL, Leadership",2025-06-26,https://fakejobsite.com/job/940,In 1 month,"Arabic, French",1081,Remote
Nurse,Carroll-Davis,Doctorat,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Stage-PFE,Ariana,"Communication, SQL, Python, Java",2025-09-01,https://fakejobsite.com/job/941,In 1 month,French,1742,Remote
Project Manager,Goodwin Group,Bac,Plus que 10 ans,CDD,Sfax,"Communication, Machine Learning, SQL, Leadership, Project Management",2025-07-07,https://fakejobsite.com/job/942,Immediate,"English, French",1525,Remote
Project Manager,Mccoy Ltd,Bac+1,"Etudiant, jeune diplômé & Débutant < 2 ans",Alternance,Monastir,"Leadership, Python, SQL, Java",2025-02-28,https://fakejobsite.com/job/943,In 1 month,"Arabic, English, French",942,Remote
Teacher,Jackson-Richards,Bac+3,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Intérim,Gabes,"Communication, Data Analysis",2025-05-13,https://fakejobsite.com/job/944,In 3 months,"English, Arabic, French",1237,On-site
Data Scientist,"Thompson, Wheeler and Dunn",Bac,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Saisonnier,Kairouan,"Communication, Leadership, Python, SQL",2025-02-16,https://fakejobsite.com/job/945,In 1 month,"French, English, Arabic",1243,Remote
Software Engineer,Reed-Villarreal,Qualification avant bac,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,CDI,DAKAR,"Leadership, Java, Communication",2024-05-05,https://fakejobsite.com/job/946,Immediate,"French, Arabic",851,On-site
Software Engineer,"Thompson, Wheeler and Dunn",et plus,Expérience entre 2 ans et 5 ans,Intérim,Médenine,"Java, Data Analysis, Machine Learning, Leadership, Communication",2024-07-30,https://fakejobsite.com/job/947,In 3 months,English,1326,Remote
Accountant,Mccoy Ltd,Qualification avant bac,Aucune expérience,CDI,Ben Arous,"SQL, Java",2025-04-03,https://fakejobsite.com/job/948,In 3 months,"Arabic, French",586,Hybrid
Teacher,Bradley-Charles,Qualification avant bac,"Etudiant, jeune diplômé & Débutant < 2 ans",Unspecified,Abidjan,"Project Management, Communication, Data Analysis, Python, Leadership",2025-06-17,https://fakejobsite.com/job/949,In 1 month,"French, Arabic",657,On-site
Marketing Manager,"Anderson, Cunningham and Dunn",Primaire,"Etudiant, jeune diplômé & Débutant < 2 ans",Alternance,Médenine,"Java, SQL",2024-10-12,https://fakejobsite.com/job/950,In 1 month,"English, Arabic",1191,On-site
Marketing Manager,Walker-Thomas,et plus,"Etudiant, jeune diplômé et plus",Unspecified,Médenine,"Leadership, Communication, Machine Learning, SQL, Java",2025-07-27,https://fakejobsite.com/job/951,Immediate,"English, French, Arabic",1004,On-site
Accountant,Durham LLC,Bac+5,Entre 2 et 5 ans,Temps partiel,Gafsa,"Python, Machine Learning, Communication, Leadership, Project Management",2025-09-02,https://fakejobsite.com/job/952,In 3 months,"Arabic, French",1495,On-site
Accountant,Mccoy Ltd,Formations professionnelles,Aucune expérience,Indépendant-Freelance,Sousse,"Data Analysis, Communication, Machine Learning, Java, SQL",2026-04-07,https://fakejobsite.com/job/953,Immediate,"French, Arabic, English",876,Hybrid
Accountant,Walker-Thomas,Bac,Entre 5 et 10 ans,Stage,Kairouan,"SQL, Communication",2026-08-08,https://fakejobsite.com/job/954,In 1 month,"French, English, Arabic",898,Remote
Data Scientist,Nichols and Sons,Bac,Débutant < 2 ans,Unspecified,Sousse,"SQL, Project Management, Machine Learning, Java",2025-11-27,https://fakejobsite.com/job/955,In 3 months,"English, Arabic, French",914,On-site
Data Scientist,"Atkins, Perkins and Christian",Bac+5,Aucune expérience,Statutaire,Monastir,"SQL, Data Analysis, Leadership, Project Management",2026-04-10,https://fakejobsite.com/job/956,Immediate,Arabic,823,Hybrid
Nurse,Howard-Moss,Bac+3,Expérience > 10 ans,Fonction publique,Siliana,"Data Analysis, Project Management, Machine Learning",2024-03-23,https://fakejobsite.com/job/957,Immediate,"English, French, Arabic",2388,On-site
Nurse,Jackson-Richards,Bac+3,Expérience entre 5 ans et 10 ans,Stage-PFE,Sidi Bouzid,"Communication, Leadership, SQL, Machine Learning",2026-09-02,https://fakejobsite.com/job/958,Immediate,Arabic,1255,Remote
Accountant,Thomas-Howard,Qualification avant bac,Entre 1 et 2 ans,Intérim,Sfax,"Project Management, Java, Machine Learning",2025-01-18,https://fakejobsite.com/job/959,Immediate,"English, Arabic",1051,On-site
Teacher,"Palmer, Howard and Cook",Bac+5,Entre 2 et 5 ans,Stage,Siliana,"Communication, Leadership, Java, SQL",2025-06-19,https://fakejobsite.com/job/960,Immediate,"English, French",1091,Hybrid
Software Engineer,Bradley-Charles,et plus,Entre 1 et 2 ans,Stage-PFE,Le Kef,"Java, SQL, Data Analysis, Machine Learning",2025-01-03,https://fakejobsite.com/job/961,In 3 months,French,1242,Remote
Data Scientist,Murphy-Jordan,Qualification avant bac,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Indépendant-Freelance,Sfax,"SQL, Communication, Leadership, Machine Learning, Data Analysis",2024-08-28,https://fakejobsite.com/job/962,Immediate,Arabic,1017,Hybrid
Teacher,Jackson-Richards,Doctorat,Entre 5 et 10 ans,Fonction publique,Sidi Bouzid,"Python, Machine Learning, Leadership, Communication, Project Management",2025-11-24,https://fakejobsite.com/job/963,In 3 months,French,1358,Remote
Project Manager,"Palmer, Howard and Cook",Primaire,Entre 5 et 10 ans,Stage-PFE,TRIPOLI,"Python, Communication, Leadership",2024-03-05,https://fakejobsite.com/job/964,Immediate,"Arabic, French, English",1313,Remote
Data Scientist,"Thompson, Wheeler and Dunn",Secondaire,Expérience > 10 ans,Stage-PFE,Nabeul,"Machine Learning, SQL, Java",2026-04-19,https://fakejobsite.com/job/965,In 1 month,"French, Arabic",1661,Remote
Data Scientist,Thomas-Howard,Bac+4,"Etudiant, jeune diplômé & Débutant < 2 ans",Intérim,Monastir,"Machine Learning, Java, Python, Data Analysis",2026-07-22,https://fakejobsite.com/job/966,In 1 month,French,1352,On-site
Nurse,Mccoy Ltd,Primaire,"Etudiant, jeune diplômé et plus",SIVP,Monastir,"Python, Data Analysis, Project Management",2025-02-14,https://fakejobsite.com/job/967,Immediate,"English, Arabic",854,Hybrid
Software Engineer,"Anderson, Cunningham and Dunn",Bac+3,Entre 1 et 2 ans,Fonction publique,Ben Arous,"Project Management, Communication",2025-06-15,https://fakejobsite.com/job/968,In 1 month,"English, French, Arabic",823,Hybrid
Software Engineer,Murphy-Jordan,Formations professionnelles,Débutant < 2 ans,Stage,Tunis,"Project Management, Machine Learning, Communication, Data Analysis, Python",2024-05-07,https://fakejobsite.com/job/969,In 3 months,"Arabic, English, French",1081,Hybrid
Marketing Manager,"Craig, Morrow and Edwards",Secondaire,Débutant < 2 ans et plus,Indépendant-Freelance,Gafsa,"SQL, Project Management, Communication, Data Analysis, Python",2024-07-16,https://fakejobsite.com/job/970,Immediate,"English, French, Arabic",1020,Remote
Marketing Manager,Murphy-Jordan,Bac+1,Aucune expérience,Fonction publique,Zaghouan,"Machine Learning, Java",2025-11-21,https://fakejobsite.com/job/971,In 3 months,French,1005,On-site
Marketing Manager,"Craig, Morrow and Edwards",Bac+2,Expérience entre 5 ans et 10 ans,Temps partiel,Sidi Bouzid,"Project Management, Communication, SQL, Data Analysis, Java",2025-11-26,https://fakejobsite.com/job/972,Immediate,"French, Arabic, English",1620,Remote
Marketing Manager,Nichols and Sons,Formations professionnelles,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Alternance,Monastir,"Machine Learning, Project Management, Java",2025-03-10,https://fakejobsite.com/job/973,In 1 month,French,1151,Hybrid
Project Manager,"Craig, Morrow and Edwards",Qualification avant bac,Débutant < 2 ans,Temps partiel,International,"Data Analysis, Java",2024-10-24,https://fakejobsite.com/job/974,In 3 months,French,555,On-site
Project Manager,Murphy-Jordan,Bac,Débutant < 2 ans,SIVP,Bizerte,"SQL, Python",2026-04-23,https://fakejobsite.com/job/975,In 1 month,"Arabic, French",1320,On-site
Data Scientist,Reed-Villarreal,Bac+5,Entre 1 et 2 ans,Alternance,Sidi Bouzid,"Machine Learning, Leadership, Data Analysis, Java, SQL",2025-03-06,https://fakejobsite.com/job/976,In 1 month,French,1376,On-site
Accountant,Howard-Moss,Formations professionnelles,Expérience entre 5 ans et 10 ans,Indépendant-Freelance,Le Kef,"Python, Data Analysis, Project Management, Java",2026-02-01,https://fakejobsite.com/job/977,Immediate,"English, French",1911,Hybrid
Nurse,Durham LLC,Bac+5,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Intérim,Gafsa,"Data Analysis, Leadership",2025-06-04,https://fakejobsite.com/job/978,In 3 months,French,1158,On-site
Nurse,Mccoy Ltd,Bac,Expérience entre 5 ans et 10 ans,Intérim,Sidi Bouzid,"Machine Learning, Project Management",2026-04-25,https://fakejobsite.com/job/979,In 1 month,Arabic,1853,On-site
Marketing Manager,Mccoy Ltd,Qualification avant bac,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Unspecified,TRIPOLI,"Java, SQL, Communication, Data Analysis",2025-04-18,https://fakejobsite.com/job/980,Immediate,"Arabic, French, English",774,Remote
Data Scientist,Jackson-Richards,Formations professionnelles,Expérience entre 2 ans et 5 ans et plus,Indépendant-Freelance,Abidjan,"Data Analysis, Machine Learning, Python",2026-07-05,https://fakejobsite.com/job/981,Immediate,English,1213,Remote
Teacher,Walker-Thomas,Bac+2,Débutant < 2 ans,CDI,Médenine,"SQL, Machine Learning, Leadership",2026-03-07,https://fakejobsite.com/job/982,Immediate,French,808,On-site
Accountant,Carroll-Davis,Bac+4,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Indépendant-Freelance,Zaghouan,"Java, Data Analysis, Leadership, Communication, SQL",2024-12-28,https://fakejobsite.com/job/983,In 1 month,"Arabic, French",1218,On-site
Data Scientist,"Thompson, Wheeler and Dunn",Bac+2,"Etudiant, jeune diplômé - Débutant < 2 ans",Temps partiel,Le Kef,"Communication, Data Analysis, Java, Machine Learning",2026-05-31,https://fakejobsite.com/job/984,Immediate,French,1274,Remote
Accountant,Goodwin Group,Secondaire,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,SIVP,Sfax,"Python, Leadership, Communication, Data Analysis, Project Management",2024-02-21,https://fakejobsite.com/job/985,In 3 months,"French, Arabic, English",791,Remote
Accountant,Nichols and Sons,Bac+2,"Etudiant, jeune diplômé & Débutant < 2 ans",CDD,Sfax,"Project Management, Python, Communication",2026-03-27,https://fakejobsite.com/job/986,In 3 months,"English, French, Arabic",928,Remote
